1	770
1	816
1	838
1	902
2	704
2	910
2	911
2	975
3	808
3	862
3	988
3	999
4	718
4	794
4	968
4	970
5	140
5	710
5	973
5	990
6	488
6	955
6	968
6	969
7	306
7	536
7	919
7	967
8	320
8	605
8	763
8	767
9	725
9	865
9	935
9	970
10	625
10	865
10	959
10	973
11	261
11	383
11	548
11	872
12	181
12	332
12	374
12	662
13	684
13	818
13	875
13	969
14	551
14	822
14	962
14	980
15	878
15	882
15	918
15	997
16	754
16	772
16	864
16	989
17	474
17	493
17	521
17	923
18	138
18	518
18	889
18	991
19	73
19	793
19	966
19	974
20	390
20	672
20	789
20	870
21	311
21	717
21	916
21	928
22	23
22	847
22	874
22	908
23	22
23	136
23	958
23	968
24	799
24	820
24	919
24	950
25	271
25	822
25	883
25	898
26	308
26	883
26	951
26	980
27	217
27	649
27	887
27	992
28	192
28	995
28	998
28	999
29	597
29	671
29	879
29	971
30	570
30	890
30	922
30	969
31	486
31	745
31	805
31	972
32	843
32	848
32	934
32	976
33	352
33	958
33	959
33	1000
34	896
34	944
34	947
34	982
35	415
35	850
35	901
35	989
36	351
36	543
36	713
36	849
37	294
37	612
37	815
37	912
38	767
38	895
38	938
38	943
39	363
39	825
39	924
39	990
40	260
40	626
40	695
40	736
41	462
41	593
41	756
41	935
42	715
42	923
42	950
42	982
43	295
43	652
43	768
43	970
44	45
44	407
44	610
44	923
45	44
45	139
45	715
45	880
46	471
46	687
46	958
46	979
47	308
47	385
47	408
47	732
48	321
48	740
48	885
48	961
49	349
49	458
49	935
49	996
50	303
50	855
50	888
50	990
51	496
51	795
51	927
51	937
52	118
52	901
52	910
52	995
53	413
53	619
53	851
53	975
54	604
54	821
54	991
54	993
55	280
55	716
55	775
55	985
56	76
56	332
56	609
56	969
57	509
57	652
57	683
57	819
58	633
58	968
58	969
58	975
59	119
59	379
59	777
59	993
60	825
60	880
60	930
60	1000
61	928
61	938
61	963
61	972
62	804
62	852
62	900
62	943
63	309
63	785
63	895
63	943
64	115
64	816
64	829
64	941
65	595
65	805
65	819
65	981
66	519
66	722
66	945
66	977
67	840
67	878
67	932
67	998
68	226
68	273
68	783
68	890
69	489
69	728
69	854
69	986
70	606
70	933
70	944
70	945
71	807
71	891
71	905
71	947
72	258
72	623
72	955
72	989
73	19
73	853
73	981
73	992
74	556
74	708
74	874
74	957
75	398
75	971
75	991
75	992
76	56
76	639
76	955
76	997
77	643
77	717
77	875
77	986
78	654
78	790
78	954
78	965
79	423
79	793
79	835
79	966
80	339
80	731
80	865
80	961
81	382
81	438
81	649
81	993
82	837
82	846
82	853
82	952
83	134
83	189
83	988
83	992
84	753
84	902
84	914
84	987
85	711
85	850
85	860
85	989
86	749
86	855
86	910
86	975
87	718
87	798
87	832
87	841
88	791
88	844
88	882
88	891
89	791
89	794
89	821
89	901
90	677
90	908
90	946
90	958
91	439
91	742
91	793
91	940
92	479
92	921
92	990
92	999
93	632
93	851
93	913
93	988
94	679
94	918
94	947
94	997
95	336
95	506
95	628
95	983
96	109
96	268
96	985
96	991
97	713
97	754
97	864
97	989
98	684
98	795
98	932
98	996
99	291
99	879
99	922
99	992
100	515
100	929
100	988
100	991
101	220
101	808
101	931
101	933
102	780
102	953
102	984
102	1000
103	308
103	766
103	920
103	942
104	605
104	904
104	942
104	1000
105	303
105	743
105	760
105	764
106	280
106	905
106	917
106	939
107	392
107	785
107	833
107	910
108	746
108	835
108	861
108	968
109	96
109	268
109	731
109	998
110	512
110	674
110	916
110	974
111	566
111	662
111	918
111	989
112	694
112	801
112	978
112	998
113	454
113	910
113	940
113	975
114	145
114	388
114	922
114	969
115	64
115	470
115	704
115	1000
116	559
116	565
116	962
116	996
117	440
117	779
117	995
117	1000
118	52
118	399
118	491
118	504
119	59
119	627
119	674
119	807
120	502
120	940
120	983
120	996
121	162
121	175
121	922
121	970
122	200
122	635
122	942
122	953
123	381
123	547
123	848
123	927
124	431
124	441
124	995
124	998
125	472
125	701
125	816
125	928
126	826
126	966
126	998
126	999
127	429
127	588
127	741
127	984
128	419
128	727
128	983
128	996
129	253
129	519
129	748
129	760
130	882
130	947
130	971
130	997
131	568
131	777
131	910
131	975
132	815
132	921
132	987
132	999
133	756
133	897
133	967
133	996
134	83
134	559
134	926
134	991
135	821
135	925
135	965
135	994
136	23
136	576
136	938
136	993
137	153
137	910
137	935
137	975
138	18
138	633
138	860
138	955
139	45
139	349
139	893
139	935
140	5
140	499
140	781
140	969
141	367
141	619
141	909
141	970
142	566
142	692
142	931
142	932
143	264
143	488
143	875
143	911
144	222
144	846
144	961
144	985
145	114
145	170
145	792
145	886
146	575
146	982
146	991
146	994
147	216
147	933
147	960
147	982
148	416
148	433
148	756
148	895
149	844
149	850
149	943
149	989
150	190
150	444
150	721
150	979
151	617
151	971
151	982
151	984
152	585
152	850
152	941
152	989
153	137
153	166
153	749
153	975
154	752
154	851
154	963
154	991
155	758
155	792
155	955
155	977
156	609
156	615
156	621
156	793
157	695
157	776
157	924
157	999
158	181
158	890
158	959
158	969
159	450
159	905
159	918
159	947
160	562
160	879
160	960
160	979
161	569
161	845
161	980
161	988
162	121
162	266
162	514
162	716
163	884
163	958
163	964
163	965
164	202
164	724
164	979
164	987
165	203
165	823
165	923
165	982
166	153
166	869
166	901
166	989
167	402
167	532
167	773
167	940
168	615
168	908
168	962
168	974
169	857
169	892
169	944
169	998
170	145
170	424
170	944
170	977
171	456
171	749
171	975
171	986
172	362
172	418
172	656
172	914
173	455
173	687
173	953
173	989
174	319
174	326
174	920
174	924
175	121
175	530
175	746
175	774
176	487
176	834
176	914
176	950
177	832
177	896
177	905
177	918
178	756
178	892
178	907
178	977
179	385
179	846
179	854
179	872
180	611
180	800
180	854
180	858
181	12
181	158
181	346
181	969
182	769
182	920
182	959
182	993
183	428
183	869
183	989
183	992
184	303
184	391
184	940
184	969
185	703
185	947
185	954
185	985
186	449
186	812
186	935
186	996
187	228
187	941
187	963
187	970
188	766
188	879
188	984
188	991
189	83
189	883
189	891
189	951
190	150
190	341
190	937
190	972
191	225
191	583
191	949
191	988
192	28
192	521
192	861
192	974
193	403
193	630
193	757
193	973
194	553
194	564
194	940
194	983
195	314
195	582
195	870
195	929
196	253
196	742
196	840
196	990
197	851
197	916
197	957
197	984
198	307
198	426
198	809
198	916
199	321
199	370
199	513
199	889
200	122
200	877
200	939
200	1000
201	456
201	871
201	981
201	994
202	164
202	467
202	834
202	956
203	165
203	784
203	946
203	989
204	506
204	904
204	959
204	995
205	805
205	820
205	945
205	977
206	684
206	898
206	969
206	992
207	503
207	705
207	972
207	994
208	441
208	714
208	951
208	980
209	218
209	223
209	298
209	722
210	257
210	371
210	974
210	986
211	586
211	775
211	915
211	936
212	498
212	624
212	899
