1	13
1	4170
1	4917
1	4940
2	3951
2	4135
2	4743
2	4748
3	2387
3	3595
3	3679
3	3810
4	1152
4	4385
4	4826
4	4997
5	309
5	2783
5	2962
5	3413
6	3393
6	3886
6	4473
6	4722
7	3386
7	3980
7	4745
7	4858
8	36
8	3490
8	4703
8	4923
9	1192
9	2154
9	2171
9	4053
10	1714
10	3299
10	4593
10	4859
11	3909
11	4185
11	4189
11	4435
12	112
12	3060
12	3955
12	4458
13	1
13	238
13	4198
13	4781
14	1593
14	2550
14	4505
14	4815
15	3299
15	4593
15	4629
15	4821
16	2752
16	4480
16	4849
16	4921
17	3122
17	4185
17	4458
17	4961
18	2269
18	4036
18	4448
18	4781
19	4473
19	4826
19	4893
19	4920
20	3779
20	4142
20	4501
20	4756
21	2971
21	3641
21	4276
21	4852
22	3080
22	4358
22	4911
22	4955
23	4048
23	4229
23	4539
23	4635
24	1512
24	3890
24	4399
24	4565
25	2819
25	3989
25	4210
25	4952
26	3185
26	3640
26	3840
26	4925
27	3430
27	4749
27	4896
27	4955
28	1898
28	4863
28	4908
28	4922
29	4144
29	4647
29	4693
29	4943
30	1360
30	2674
30	4264
30	4512
31	4014
31	4405
31	4672
31	4993
32	1755
32	4264
32	4512
32	4981
33	1867
33	3504
33	3684
33	4284
34	2550
34	3054
34	3950
34	4499
35	3090
35	3276
35	3822
35	4820
36	8
36	1392
36	2473
36	4703
37	4397
37	4402
37	4760
37	4880
38	2078
38	4626
38	4934
38	4995
39	3305
39	4686
39	4717
39	4795
40	3941
40	4316
40	4621
40	4687
41	2719
41	3589
41	4960
41	4982
42	4144
42	4733
42	4943
42	4946
43	4727
43	4747
43	4875
43	4959
44	3978
44	4128
44	4372
44	4877
45	3762
45	4340
45	4799
45	4805
46	3404
46	3945
46	4403
46	4430
47	3141
47	4339
47	4921
47	4973
48	1364
48	4709
48	4887
48	4940
49	3081
49	3330
49	3799
49	4446
50	1897
50	4490
50	4885
50	4998
51	822
51	4968
51	4973
51	4988
52	2861
52	4745
52	4853
52	4858
53	2991
53	3231
53	4718
53	4840
54	784
54	1297
54	3789
54	4482
55	365
55	1440
55	3473
55	4695
56	2521
56	2834
56	4003
56	4470
57	2717
57	3953
57	4247
57	4770
58	1294
58	2240
58	3441
58	3946
59	2688
59	3824
59	4045
59	4543
60	3825
60	4747
60	4827
60	4970
61	993
61	4903
61	4924
61	4997
62	3865
62	4152
62	4602
62	4898
63	2450
63	3734
63	4701
63	4970
64	4202
64	4417
64	4624
64	4935
65	3835
65	4848
65	4891
65	4964
66	4491
66	4647
66	4693
66	4886
67	986
67	3840
