1	3829
1	4031
1	4420
1	4848
2	4115
2	4595
2	4787
2	4971
3	3144
3	4551
3	4772
3	4947
4	1870
4	2523
4	4721
4	4983
5	1714
5	3513
5	4519
5	4979
6	1013
6	1859
6	3383
6	4132
7	924
7	2291
7	2416
7	4677
8	2665
8	3668
8	4461
8	4986
9	513
9	2239
9	3643
9	4776
10	1651
10	1881
10	4644
10	4856
11	779
11	4479
11	4568
11	4650
12	202
12	1266
12	2874
12	3419
13	680
13	3005
13	4796
13	4824
14	4063
14	4463
14	4656
14	4830
15	337
15	3051
15	4043
15	4527
16	2932
16	4679
16	4687
16	4926
17	2012
17	3084
17	4216
17	4990
18	3728
18	4202
18	4522
18	4657
19	4008
19	4317
19	4565
19	4940
20	516
20	3004
20	3708
20	4158
21	2505
21	2525
21	4524
21	4914
22	2200
22	2678
22	2697
22	4327
23	3491
23	3652
23	4433
23	4655
24	2272
24	4105
24	4558
24	4602
25	2617
25	3458
25	4155
25	4394
26	171
26	479
26	2391
26	4340
27	2601
27	4139
27	4637
27	4987
28	3626
28	3954
28	4732
28	4811
29	1752
29	4923
29	4949
29	4958
30	2771
30	4698
30	4716
30	4956
31	3069
31	4194
31	4624
31	4825
32	1145
32	2808
32	4910
32	4948
33	1750
33	3012
33	4831
33	4986
34	3857
34	4731
34	4810
34	4947
35	3376
35	3887
35	4751
35	4988
36	640
36	927
36	3166
36	3550
37	4434
37	4757
37	4761
37	4873
38	2849
38	3087
38	4328
38	4725
39	876
39	4398
39	4651
39	4955
40	3853
40	4240
40	4381
40	4893
41	4179
41	4410
41	4707
41	4747
42	1849
42	3364
42	4219
42	4337
43	2082
43	3560
43	4844
43	4940
44	1905
44	3190
44	4663
44	4916
45	1495
45	4050
45	4767
45	4972
46	532
46	4032
46	4834
46	4984
47	174
47	4152
47	4673
47	4979
48	243
48	4098
48	4603
48	4713
49	1479
49	4365
49	4719
49	4983
50	807
50	3022
50	4724
50	4926
51	2308
51	3508
51	4718
51	4912
52	1317
52	2596
52	3527
52	4982
53	1310
53	3812
53	4728
53	4916
54	1811
54	3199
54	4082
54	4598
55	855
55	3277
55	4003
55	4943
56	3663
56	4084
56	4462
56	4978
57	1029
57	4404
57	4459
57	4966
58	3899
58	4585
58	4750
58	4766
59	2007
59	2834
59	3605
59	4452
60	893
60	1233
60	4623
60	4835
61	2048
61	3323
61	3947
61	4557
62	4325
62	4472
62	4655
62	4796
63	4422
63	4570
63	4707
63	4801
64	3752
64	4765
64	4915
64	4933
65	3746
65	4554
65	4747
65	4958
66	584
66	2414
66	2888
66	4179
67	1518
67	2139
67	3181
67	3413
68	2729
68	3479
68	4270
68	4921
69	1556
69	4380
69	4832
69	4953
70	3801
70	4650
70	4890
70	4978
71	4426
71	4520
71	4706
71	4978
72	1284
72	2444
72	4482
72	5000
73	3039
73	4894
73	4901
73	4953
74	1465
74	3683
74	4511
74	4540
75	702
75	3258
75	3663
75	4483
76	4004
76	4594
76	4618
76	4708
77	4035
77	4365
77	4912
77	4931
78	276
78	405
78	2287
78	3640
79	3349
79	4162
79	4226
79	4585
80	157
80	3221
80	4374
80	4606
81	435
81	584
81	1825
81	4486
82	411
82	3301
82	4449
82	4646
83	3187
83	4210
83	4505
83	4965
84	117
84	1634
84	3683
84	4805
85	1608
85	3321
85	3637
85	4607
86	165
86	3708
86	4670
86	4936
87	3164
87	3358
87	4961
87	4999
88	245
88	2648
88	3546
88	4827
89	672
89	4255
89	4591
