1	261
1	383
1	823
1	983
2	960
2	963
2	966
2	995
3	650
3	954
3	980
3	994
4	717
4	887
4	945
4	984
5	518
5	785
5	855
5	892
6	840
6	891
6	944
6	975
7	883
7	954
7	980
7	994
8	893
8	963
8	966
8	995
9	89
9	726
9	745
9	872
9	975
10	281
10	284
10	743
10	944
10	995
11	342
11	821
11	892
11	998
12	844
12	925
12	960
12	989
13	791
13	893
13	966
13	995
14	633
14	645
14	799
14	922
15	268
15	735
15	797
15	912
16	642
16	739
16	773
16	916
17	455
17	638
17	951
17	965
18	441
18	738
18	932
18	994
19	828
19	890
19	969
19	985
20	235
20	810
20	855
20	882
21	287
21	675
21	799
21	968
22	604
22	623
22	826
22	979
23	351
23	807
23	848
23	862
24	891
24	905
24	944
24	975
25	305
25	638
25	928
25	972
26	752
26	817
26	837
26	997
27	153
27	562
27	833
27	878
28	573
28	689
28	945
28	967
29	378
29	784
29	925
29	949
30	367
30	693
30	869
30	965
31	806
31	823
31	852
31	983
32	861
32	877
32	920
32	969
33	253
33	301
33	936
33	959
34	763
34	782
34	908
34	953
35	792
35	965
35	978
35	979
36	601
36	728
36	809
36	912
37	940
37	971
37	993
37	997
38	323
38	726
38	929
38	964
39	413
39	666
39	749
39	1000
40	352
40	933
40	953
40	982
41	594
41	595
41	721
41	862
42	932
42	954
42	970
42	992
43	371
43	624
43	645
43	961
44	586
44	683
44	946
44	989
45	838
45	846
45	981
45	990
46	202
46	645
46	900
46	981
47	540
47	830
47	881
47	924
48	207
48	585
48	973
48	999
49	840
49	891
49	944
49	975
50	507
50	822
50	945
50	946
51	541
51	651
51	713
51	911
52	645
52	655
52	815
52	900
53	317
53	762
53	901
53	916
54	644
54	659
54	802
54	846
55	396
55	490
55	827
55	981
56	746
56	777
56	816
56	904
57	600
57	940
57	993
57	997
58	679
58	961
58	980
58	994
59	303
59	436
59	946
59	993
60	364
60	783
60	902
60	917
61	833
61	908
61	910
61	992
62	188
62	324
62	512
62	983
63	166
63	251
63	818
63	943
64	189
64	217
64	710
64	827
65	454
65	628
65	895
65	983
66	527
66	602
66	926
66	934
67	560
67	971
67	990
67	997
68	778
68	803
68	962
68	996
69	439
69	644
69	688
69	796
70	694
70	724
70	966
70	995
71	114
71	276
71	696
71	983
72	708
72	912
72	918
72	941
73	957
73	965
73	978
73	979
74	349
74	602
74	928
74	957
75	530
75	698
75	771
75	916
76	637
76	690
76	951
76	983
77	361
77	990
77	993
77	997
78	491
78	698
78	776
78	926
79	362
79	386
79	911
79	988
80	454
80	514
80	823
80	983
81	409
81	465
81	652
81	953
82	526
82	880
82	929
82	964
83	675
83	786
83	946
83	953
84	497
84	724
84	966
84	995
85	494
85	596
85	773
85	988
86	553
86	936
86	959
86	997
87	893
87	963
87	966
87	995
88	420
88	514
88	951
88	983
89	9
89	237
89	634
89	850
90	424
90	990
90	993
90	997
91	618
91	933
91	958
91	968
92	671
92	802
92	827
92	900
93	115
93	194
93	924
93	934
94	545
94	831
94	869
94	919
95	341
95	836
95	924
95	992
96	740
96	957
96	965
96	979
97	213
97	539
97	744
97	943
98	449
98	779
98	990
98	997
99	102
99	625
99	904
99	952
100	653
100	702
100	785
100	892
101	890
101	977
101	982
101	985
102	99
102	904
102	915
102	952
103	118
103	807
103	848
103	940
104	740
104	767
104	978
104	979
105	834
105	920
105	921
105	948
106	425
106	634
106	646
106	918
107	755
107	884
107	944
107	975
108	331
108	499
108	851
108	981
109	201
109	762
109	892
109	980
110	326
110	932
110	980
110	994
111	635
111	636
111	934
111	987
112	744
112	818
112	924
112	943
113	799
113	881
113	933
113	968
114	71
114	572
114	811
114	983
115	93
115	963
115	966
115	995
116	739
116	923
116	951
116	990
117	221
117	780
117	784
117	949
118	103
118	393
118	582
118	988
119	536
119	585
119	919
119	999
120	307
120	350
120	833
120	866
121	314
121	905
121	944
121	975
122	211
122	596
122	720
122	988
123	164
123	649
123	707
123	915
124	158
124	227
124	804
124	988
125	501
125	695
125	929
125	976
126	338
126	906
126	962
126	996
127	893
127	963
127	966
127	995
128	444
128	959
128	990
128	997
129	533
129	868
129	939
129	999
130	576
130	684
130	732
130	885
131	690
131	789
131	883
131	948
132	883
132	890
132	903
132	985
133	381
133	980
133	994
133	995
134	899
134	925
134	939
134	989
135	638
135	826
135	965
135	979
136	584
136	932
136	980
136	994
137	841
137	967
137	987
137	989
138	439
138	950
138	972
138	986
139	832
139	941
139	943
139	984
139	997
140	516
140	747
140	900
140	941
141	472
141	847
141	868
141	937
142	936
142	971
142	989
142	993
143	876
143	913
143	969
143	1000
144	866
144	941
144	970
144	989
145	774
145	810
145	855
145	972
146	867
146	908
146	929
146	952
147	439
147	802
147	846
147	981
148	940
148	942
148	971
148	993
149	720
149	911
149	988
149	991
150	772
150	859
150	974
150	996
151	751
151	857
151	889
151	937
152	405
152	959
152	980
152	994
153	27
153	866
153	908
153	910
154	814
154	838
154	840
154	978
155	210
155	797
155	819
155	912
156	686
156	845
156	881
156	924
157	549
157	909
157	964
157	986
158	124
158	713
158	804
158	988
159	298
159	750
159	897
159	987
160	214
160	547
160	922
160	938
161	614
161	803
161	971
161	990
162	717
162	856
162	985
162	1000
163	399
163	895
163	951
163	983
164	123
164	857
164	941
164	985
165	793
165	813
165	963
165	995
166	63
166	801
166	943
166	972
167	350
167	879
167	932
167	949
168	822
168	848
168	862
168	927
169	904
169	936
169	990
169	993
170	283
170	445
170	533
170	857
171	488
171	500
171	879
171	941
172	438
172	853
172	911
172	988
173	654
173	805
173	917
173	938
174	324
174	397
174	970
174	994
175	349
175	835
175	918
175	979
176	959
176	971
176	993
176	997
177	265
177	831
177	832
177	955
178	285
178	429
178	921
178	985
179	657
179	932
179	980
179	994
180	218
180	323
180	501
180	880
181	574
181	618
181	949
181	984
182	316
182	874
182	880
182	986
183	391
183	895
183	951
183	983
184	444
184	837
184	940
184	993
185	254
185	771
185	776
185	916
186	463
186	782
186	937
186	973
187	470
187	571
187	787
187	811
188	62
188	405
188	665
188	761
189	64
189	697
189	890
189	969
190	557
190	718
190	795
190	967
191	535
191	688
191	827
191	992
192	542
192	595
192	862
192	879
193	574
193	675
193	922
193	946
194	93
194	239
194	635
194	926
195	383
195	427
195	794
195	949
196	530
196	612
196	762
196	916
197	609
197	827
197	851
197	981
198	527
198	749
198	967
198	984
199	376
199	655
199	727
199	733
199	975
200	447
200	941
200	970
200	998
201	109
201	258
201	960
201	967
202	46
202	644
202	900
202	998
203	723
203	814
203	816
203	941
203	975
204	433
204	691
204	953
204	968
205	758
205	861
205	926
205	973
206	340
206	408
206	924
206	926
207	48
207	630
207	766
207	823
208	440
208	511
208	606
208	974
209	429
209	717
209	955
209	1000
210	155
210	270
210	388
210	954
211	122
211	773
211	911
211	988
212	428
212	626
212	819
212	912
213	97
213	569
213	818
213	943
214	160
214	289
214	599
214	922
215	696
215	951
215	983
215	987
216	443
216	926
216	934
216	989
217	64
217	535
217	573
217	838
218	180
218	734
218	891
218	964
219	619
219	912
219	965
219	980
220	316
220	734
220	842
220	929
221	117
221	631
221	784
221	949
222	621
222	838
222	900
222	905
223	626
223	715
223	799
223	998
224	459
224	520
224	819
224	912
225	645
225	730
225	851
225	981
226	579
226	732
226	885
226	896
227	124
227	311
227	719
227	996
228	410
228	813
228	963
228	995
229	236
229	859
229	906
229	996
230	395
230	545
230	832
230	869
230	955
231	921
231	977
231	985
231	993
231	1000
232	831
232	986
232	987
232	988
232	995
233	482
233	575
233	777
233	904
233	952
234	291
234	704
234	929
234	950
234	976
235	20
235	810
235	855
235	882
235	892
236	229
236	736
236	887
236	974
236	996
237	89
237	846
237	935
237	958
237	981
238	679
238	738
238	970
238	980
238	994
239	194
239	315
239	443
239	897
239	947
240	731
240	864
240	886
240	982
240	985
241	719
241	765
241	903
241	962
241	996
242	410
242	705
242	943
242	952
242	979
243	840
243	891
243	905
243	944
243	975
244	322
244	444
244	811
244	852
244	951
245	613
245	932
245	954
245	970
245	994
246	775
246	778
246	906
246	962
246	996
247	338
247	903
247	974
247	993
247	996
248	746
248	780
248	784
248	794
248	949
249	459
249	740
249	957
249	958
249	978
250	610
250	763
250	814
250	866
250	910
251	63
251	744
251	801
251	818
251	943
252	407
252	788
252	936
252	959
252	990
253	33
253	576
253	684
253	885
253	896
254	185
254	435
254	762
254	771
254	788
255	410
255	439
255	535
255	774
255	838
256	433
256	883
256	913
256	969
256	1000
257	737
257	785
257	821
257	882
257	892
258	201
258	733
258	844
258	967
258	984
259	736
259	777
259	859
259	962
259	996
260	316
260	501
260	725
260	976
260	986
261	1
261	811
261	852
261	951
261	983
262	476
262	582
262	602
262	807
262	862
263	328
263	948
263	977
263	982
263	1000
264	429
264	435
264	536
264	776
264	916
265	177
265	266
265	395
265	414
265	832
266	265
266	570
266	831
266	869
266	998
267	517
267	567
267	579
267	927
267	961
268	15
268	520
268	616
268	819
268	912
269	662
269	888
269	977
269	985
269	1000
270	210
270	628
270	954
270	994
270	1000
271	508
271	929
271	950
271	976
271	986
272	634
272	687
272	957
272	991
272	998
273	582
273	872
273	877
273	948
273	977
274	319
274	369
274	605
274	764
274	917
275	539
275	801
275	818
275	943
275	991
276	71
276	690
276	696
276	895
276	951
277	368
277	763
277	814
277	866
277	910
278	937
278	956
278	959
278	973
278	999
279	584
279	868
279	932
279	970
279	994
280	494
280	807
280	928
280	987
280	997
281	10
281	785
281	874
281	909
281	976
282	893
282	963
282	966
282	972
282	995
283	170
283	619
283	907
283	937
283	999
284	10
284	304
284	449
284	867
284	946
285	178
285	826
285	917
285	989
285	994
286	554
286	791
286	963
286	966
286	995
287	21
287	904
287	941
287	993
287	995
288	758
288	763
288	866
288	878
288	987
289	214
289	309
289	831
289	869
289	997
290	417
290	457
290	777
290	904
290	923
291	234
291	895
291	906
291	938
291	994
292	523
292	573
292	787
292	860
292	887
293	762
293	832
293	882
293	953
293	988
294	858
294	940
294	971
294	993
294	997
295	719
295	903
295	906
295	962
295	974
296	301
296	600
296	849
296	990
296	993
297	335
297	816
297	904
297	915
297	952
298	159
298	820
298	881
298	926
298	987
299	793
299	813
299	963
299	966
299	995
300	945
300	959
300	971
300	993
300	997
301	33
301	296
301	936
301	990
301	997
302	567
302	664
302	885
302	896
302	991
303	59
303	361
303	971
303	993
303	997
304	284
304	615
304	787
304	922
304	933
305	25
305	506
305	681
305	687
305	804
306	446
306	626
306	770
306	797
306	912
307	120
307	833
307	866
307	878
307	908
308	592
308	847
308	921
308	969
308	985
309	289
309	509
309	796
309	815
309	981
310	434
310	781
310	889
310	942
310	999
311	227
311	370
311	524
311	903
311	974
312	419
312	679
312	780
312	865
312	949
313	781
313	870
313	897
313	915
313	924
314	121
314	601
314	671
314	688
314	827
315	239
315	719
315	962
315	974
315	996
316	182
316	220
316	260
316	921
316	986
317	53
317	748
317	800
317	902
317	916
318	431
318	481
318	857
318	894
318	956
319	274
319	764
319	824
319	927
319	985
320	848
320	892
320	931
320	983
320	1000
321	368
321	639
321	716
321	908
