1	485
1	599
1	912
1	998
2	604
2	943
2	980
2	990
3	859
3	912
3	926
3	993
4	525
4	714
4	936
4	962
5	468
5	885
5	940
5	998
6	318
6	346
6	611
6	751
7	503
7	583
7	912
7	923
8	931
8	962
8	983
8	994
9	579
9	695
9	888
9	997
10	760
10	954
10	959
10	991
11	166
11	801
11	941
11	989
12	371
12	691
12	731
12	978
13	591
13	971
13	981
13	999
14	539
14	586
14	838
14	961
15	593
15	858
15	893
15	943
16	262
16	735
16	928
16	973
17	568
17	914
17	944
17	994
18	678
18	897
18	979
18	984
19	814
19	946
19	981
19	988
20	892
20	950
20	959
20	987
21	234
21	427
21	850
21	983
22	936
22	957
22	965
22	995
23	151
23	849
23	855
23	930
24	85
24	882
24	894
24	943
25	511
25	649
25	746
25	976
26	300
26	932
26	982
26	991
27	436
27	878
27	911
27	987
28	70
28	694
28	905
28	969
29	80
29	266
29	611
29	999
30	323
30	783
30	971
30	998
31	412
31	846
31	937
31	977
32	286
32	805
32	847
32	947
33	769
33	863
33	908
33	948
34	807
34	897
34	902
34	939
35	101
35	310
35	852
35	976
36	540
36	722
36	928
36	933
37	174
37	377
37	701
37	807
38	100
38	162
38	853
38	996
39	724
39	895
39	925
39	957
40	622
40	799
40	938
40	953
41	800
41	858
41	882
41	943
42	727
42	842
42	938
42	991
43	240
43	269
43	892
43	995
44	432
44	617
44	725
44	780
45	243
45	869
45	946
45	999
46	664
46	852
46	877
46	956
47	584
47	828
47	938
47	1000
48	866
48	962
48	965
48	980
49	601
49	938
49	945
49	963
50	609
50	821
50	966
50	975
51	647
51	803
51	919
51	922
52	319
52	821
52	906
52	988
53	602
53	670
53	869
53	991
54	147
54	474
54	561
54	607
55	660
55	748
55	871
55	967
56	287
56	471
56	617
56	645
57	225
57	824
57	826
57	920
58	482
58	656
58	695
58	994
59	558
59	588
59	649
59	698
60	72
60	842
60	985
60	991
61	687
61	872
61	955
61	972
62	644
62	787
62	832
62	841
63	948
63	950
63	987
63	994
64	468
64	855
64	930
64	940
65	506
65	907
65	969
65	988
66	100
66	471
66	848
66	908
67	390
67	898
67	945
67	999
68	558
68	644
68	795
68	990
69	120
69	550
69	685
69	936
70	28
70	420
70	832
70	905
71	353
71	804
71	934
71	978
72	60
72	967
72	974
72	981
73	375
73	669
73	953
73	956
74	604
74	628
74	882
74	984
75	590
75	653
75	929
75	972
76	510
76	698
76	955
76	973
77	880
77	897
77	979
77	996
78	885
78	957
78	979
78	991
79	200
79	528
79	718
79	971
80	29
80	411
80	670
80	873
81	574
81	672
81	906
81	988
82	399
82	866
82	897
82	979
83	643
83	884
83	926
83	993
84	341
